"MONTH YEAR","Provider Code","Entity Type",Type,"Contract Type","Contract Phase","Credit Limit / Financed Amount","Loan Application Amount",Count,Mean,Median
"January 2024",PF018000,"Private Financing",INSTALLMENT,"Term Loan",Active,"201,000",0,4,"50,250","55,000"
"January 2024",PF018020,"Private Financing",INSTALLMENT,"Personal Loan",Active,"717,221,959",0,"107,054","6,700","4,500"
"January 2024",PF018070,"Private Financing",INSTALLMENT,"Short Term Loan",Active,"603,466,458",0,"119,681","5,042","4,500"
"January 2024",PF018150,"Private Financing",INSTALLMENT,"Salary loan",Active,"92,975,208",0,"17,586","5,287","2,659"
"January 2024",PF018170,"Private Financing",NON-INSTALLMENT,"Credit Line",Requested,0,"835,600,000","167,120",0,0
"January 2024",PF018300,"Private Financing",INSTALLMENT,"Short Term Loan",Active,"220,000",0,5,"44,000","20,000"
"January 2024",PF018320,"Private Financing",INSTALLMENT,"Business Loan",Active,"2,165,000",0,4,"541,250","362,500"
"January 2024",PF018370,"Private Financing",INSTALLMENT,"Business Loan",Active,"8,204,678",0,3,"2,734,893","3,000,000"
"January 2024",PF018390,"Private Financing",INSTALLMENT,"Personal Loan",Active,"404,280,505",0,"709,326",570,315
"January 2024",PF018540,"Private Financing",INSTALLMENT,"Business Loan",Active,"8,276,631",0,15,"551,775","500,000"
"January 2024",PF018600,"Private Financing",INSTALLMENT,"Personal Loan",Active,"3,035,000",0,65,"46,692","40,000"
"January 2024",PF018700,"Private Financing",INSTALLMENT,"Vehicle Loan",Active,"93,852,364",0,854,"109,897","97,728"
"January 2024",PF018770,"Private Financing",INSTALLMENT,"Vehicle Loan",Active,"34,363,060",0,"1,150","29,881","27,391"
"January 2024",PF018860,"Private Financing",INSTALLMENT,"Salary loan",Active,"2,595,000",0,89,"29,157","20,000"
"January 2024",PF018960,"Private Financing",NON-INSTALLMENT,"Credit Line",Requested,0,"16,926,950","5,565",0,0
"January 2024",PF019000,"Private Financing",INSTALLMENT,"Vehicle Loan",Active,"17,574,327",0,617,"28,484","25,000"
"January 2024",PF019030,"Private Financing",INSTALLMENT,"Vehicle Loan",Active,"7,432,400",0,10,"743,240","739,800"
"January 2024",PF019210,"Private Financing",INSTALLMENT,"Personal Loan",Requested,0,0,"111,533",0,0
"January 2024",PF019290,"Private Financing",INSTALLMENT,"Personal Loan",Active,"162,135,913",0,"17,877","9,070","7,590"
"January 2024",PF019370,"Private Financing",INSTALLMENT,"Short Term Loan",Active,"52,658,000",0,"13,203","3,988","3,000"
"January 2024",PF019420,"Private Financing",INSTALLMENT,"Personal Loan",Active,"783,000",0,27,"29,000","20,000"
"January 2024",PF019520,"Private Financing",INSTALLMENT,"Salary loan",Active,"73,250",0,5,"14,650","13,500"
"January 2024",PF019590,"Private Financing",INSTALLMENT,"Business Loan",Active,"1,950,000",0,4,"487,500","250,000"
"January 2024",PF019620,"Private Financing",INSTALLMENT,"Personal Loan",Requested,0,"46,664,630","8,355",0,0
"January 2024",PF019720,"Private Financing",INSTALLMENT,"Business Loan",Active,"73,873,300",0,"2,828","26,122","20,000"
"January 2024",PF019780,"Private Financing",INSTALLMENT,"Salary loan",Active,"2,610,000",0,30,"87,000","80,000"
"January 2024",PF020640,"Private Financing",INSTALLMENT,"Vehicle Loan",Active,"530,000",0,2,"265,000","265,000"
"January 2024",RB000930,"Rural Bank",INSTALLMENT,"Time Loan",Active,"39,890,000",0,24,"1,662,083","950,000"
"January 2024",RB001020,"Rural Bank",INSTALLMENT,"Time Loan",Active,"427,000",0,3,"142,333","110,000"
"January 2024",RB001150,"Rural Bank",INSTALLMENT,"Salary loan",Active,"16,855,000",0,148,"113,885","97,000"
"January 2024",RB001160,"Rural Bank",INSTALLMENT,"Term Loan",Active,"70,000",0,1,"70,000","70,000"
"January 2024",RB001180,"Rural Bank",INSTALLMENT,"Business Loan",Active,"54,100,000",0,16,"3,381,250","2,000,000"
"January 2024",RB001190,"Rural Bank",INSTALLMENT,"Term Loan",Active,"15,572,000",0,60,"259,533","242,500"
"January 2024",RB001200,"Rural Bank",INSTALLMENT,"Salary loan",Active,"1,692,400",0,33,"51,285","27,900"
"January 2024",RB001230,"Rural Bank",INSTALLMENT,"Term Loan",Active,"11,744,000",0,82,"143,220","100,000"
"January 2024",RB001240,"Rural Bank",INSTALLMENT,"Salary loan",Active,"120,000",0,1,"120,000","120,000"
"January 2024",RB001250,"Rural Bank",INSTALLMENT,"Business Loan",Active,"45,450,000",0,14,"3,246,429","1,000,000"
"January 2024",RB001270,"Rural Bank",INSTALLMENT,"Time Loan",Active,"35,232,000",0,242,"145,587","80,000"
"January 2024",RB001290,"Rural Bank",INSTALLMENT,"Personal Loan",Active,"92,933,700",0,724,"128,361","50,000"
"January 2024",RB001310,"Rural Bank",INSTALLMENT,"Business Loan",Active,"13,900,000",0,30,"463,333","175,000"
"January 2024",RB001360,"Rural Bank",INSTALLMENT,"Term Loan",Active,"2,628,000",0,9,"292,000","150,000"
"January 2024",RB001390,"Rural Bank",INSTALLMENT,"Personal Loan","Closed in advance","14,029,600",0,72,"194,856","100,000"
"January 2024",RB001470,"Rural Bank",INSTALLMENT,"Business Loan",Active,"60,000",0,1,"60,000","60,000"
"January 2024",RB001510,"Rural Bank",INSTALLMENT,"Term Loan",Active,"2,849,000",0,22,"129,500","80,000"
"January 2024",RB001550,"Rural Bank",INSTALLMENT,"Salary loan",Active,"2,720,000",0,30,"90,667","80,000"
"January 2024",RB001570,"Rural Bank",INSTALLMENT,"Time Loan",Active,"10,460,000",0,6,"1,743,333","80,000"
"January 2024",RB001600,"Rural Bank",INSTALLMENT,"Time Loan",Requested,0,"13,430,000",6,0,0
"January 2024",RB001670,"Rural Bank",INSTALLMENT,"Time Loan",Active,"495,000",0,2,"247,500","247,500"
"January 2024",RB001710,"Rural Bank",INSTALLMENT,"Unsecured loan",Active,"5,475,000",0,43,"127,326","50,000"
"January 2024",RB001750,"Rural Bank",INSTALLMENT,"Business Loan",Active,"13,620,000",0,5,"2,724,000","2,000,000"
"January 2024",RB001770,"Rural Bank",INSTALLMENT,"Salary loan",Active,"50,000",0,1,"50,000","50,000"
"January 2024",RB001790,"Rural Bank",INSTALLMENT,"Unsecured loan",Active,"1,056,000",0,1,"1,056,000","1,056,000"
"January 2024",RB001900,"Rural Bank",INSTALLMENT,"Short Term Loan",Active,"13,500,000",0,1,"13,500,000","13,500,000"
"January 2024",RB001910,"Rural Bank",INSTALLMENT,"Term Loan",Active,"31,238,700",0,306,"102,087","94,000"
"January 2024",RB001960,"Rural Bank",INSTALLMENT,"Mortgage/Real Estate",Requested,0,"9,000,000",1,0,0
"January 2024",RB001970,"Rural Bank",INSTALLMENT,"Business Loan",Active,"3,500,000",0,1,"3,500,000","3,500,000"
"January 2024",RB002110,"Rural Bank",INSTALLMENT,"Salary loan",Active,"2,063,500",0,7,"294,786","200,000"
"January 2024",RB002290,"Rural Bank",INSTALLMENT,"Vehicle leasing",Requested,0,"412,000",2,0,0
"January 2024",RB002320,"Rural Bank",INSTALLMENT,"Agricultural Loan",Active,"30,000",0,1,"30,000","30,000"
"January 2024",RB002360,"Rural Bank",INSTALLMENT,"Business Loan",Active,"11,670,000",0,19,"614,211","500,000"
"January 2024",RB002380,"Rural Bank",INSTALLMENT,"Business Loan",Active,"5,650,000",0,5,"1,130,000","500,000"
"January 2024",RB002480,"Rural Bank",INSTALLMENT,"Mortgage/Real Estate",Active,"1,000,000",0,1,"1,000,000","1,000,000"
"January 2024",RB002500,"Rural Bank",INSTALLMENT,"Business Loan",Requested,0,"300,000",1,0,0
"January 2024",RB002510,"Rural Bank",INSTALLMENT,"Salary loan",Active,"2,528,800",0,1,"2,528,800","2,528,800"
"January 2024",RB002550,"Rural Bank",INSTALLMENT,"Time Loan",Active,"42,000",0,1,"42,000","42,000"
"January 2024",RB002680,"Rural Bank",INSTALLMENT,"Term Loan",Active,"15,739,000",0,190,"82,837","60,000"
"January 2024",RB002690,"Rural Bank",INSTALLMENT,"Term Loan",Active,"14,811,500",0,48,"308,573","90,000"
"January 2024",RB002730,"Rural Bank",INSTALLMENT,"Personal Loan",Active,"1,393,445,197",0,"5,191","268,435","190,000"
"January 2024",RB002860,"Rural Bank",INSTALLMENT,"Salary loan",Active,"1,765,000",0,18,"98,056","97,500"
"January 2024",RB002870,"Rural Bank",INSTALLMENT,"Business Loan",Active,"1,925,000",0,9,"213,889","100,000"
"January 2024",RB002890,"Rural Bank",NON-INSTALLMENT,"Credit Line",Requested,0,"22,890,500",22,0,0
"January 2024",RB002940,"Rural Bank",INSTALLMENT,"Salary loan",Active,"510,000",0,4,"127,500","82,500"
"January 2024",RB003010,"Rural Bank",INSTALLMENT,"Business Loan",Active,"2,663,000",0,4,"665,750","266,000"
"January 2024",RB003030,"Rural Bank",INSTALLMENT,"Short Term Loan",Active,"175,000",0,2,"87,500","87,500"
"January 2024",RB003050,"Rural Bank",INSTALLMENT,"Mortgage/Real Estate",Active,"1,280,000",0,4,"320,000","350,000"
"January 2024",RB003090,"Rural Bank",INSTALLMENT,"Benefit Loan",Active,"129,100",0,3,"43,033","34,600"
"January 2024",RB003100,"Rural Bank",INSTALLMENT,"Trust Loan",Active,"160,000",0,1,"160,000","160,000"
"January 2024",RB003180,"Rural Bank",INSTALLMENT,"Unsecured loan",Active,"1,385,000",0,14,"98,929","90,000"
"January 2024",RB003210,"Rural Bank",INSTALLMENT,"Business Loan",Active,"116,044,796",0,187,"620,560","500,000"
"January 2024",RB003290,"Rural Bank",INSTALLMENT,"Personal Loan",Active,"40,200,900",0,665,"60,452","50,000"
"January 2024",RB003300,"Rural Bank",INSTALLMENT,"Short Term Loan",Active,"3,899,500",0,10,"389,950","208,500"
"January 2024",RB003330,"Rural Bank",NON-INSTALLMENT,"Credit Line",Active,"29,470,000",0,44,"669,773","500,000"
"January 2024",RB003460,"Rural Bank",INSTALLMENT,"Term Loan",Active,"61,215,000",0,304,"201,365","117,500"
"January 2024",RB003500,"Rural Bank",INSTALLMENT,"Business Loan",Active,"400,000",0,3,"133,333","130,000"
"January 2024",RB003580,"Rural Bank",INSTALLMENT,"Mortgage/Real Estate",Requested,0,"3,240,000",7,0,0
"January 2024",RB003600,"Rural Bank",INSTALLMENT,"Unsecured loan",Active,"2,147,483,647",0,"911,219","9,607","8,000"
"January 2024",RB003800,"Rural Bank",INSTALLMENT,"Salary loan",Active,"55,000",0,4,"13,750","12,500"
"January 2024",RB003960,"Rural Bank",INSTALLMENT,"Unsecured loan",Active,"15,000",0,1,"15,000","15,000"
"January 2024",RB004060,"Rural Bank",INSTALLMENT,"Business Loan",Active,"3,000,000",0,1,"3,000,000","3,000,000"
"January 2024",RB004090,"Rural Bank",INSTALLMENT,"Personal Loan",Active,"393,106,847",0,"3,593","109,409","25,000"
"January 2024",RB004170,"Rural Bank",INSTALLMENT,"Unsecured loan",Active,"5,676,898",0,71,"79,956","81,090"
"January 2024",RB004180,"Rural Bank",INSTALLMENT,"Time Loan",Active,"16,600,000",0,15,"1,106,667","900,000"
"January 2024",RB004330,"Rural Bank",INSTALLMENT,"Business Loan",Requested,0,"2,400,000",6,0,0
"January 2024",RB004380,"Rural Bank",INSTALLMENT,"Personal Loan",Active,"146,707,200",0,"1,098","133,613","60,000"
"January 2024",RB004400,"Rural Bank",INSTALLMENT,"Agricultural Loan",Active,"776,000",0,4,"194,000","188,000"
"January 2024",RB004410,"Rural Bank",INSTALLMENT,"Salary loan",Active,"1,500,000",0,1,"1,500,000","1,500,000"
"January 2024",RB004420,"Rural Bank",INSTALLMENT,"Business Loan",Active,"5,701,000",0,5,"1,140,200","500,000"
"January 2024",RB004440,"Rural Bank",INSTALLMENT,"Salary loan",Active,"651,000",0,7,"93,000","100,000"
"January 2024",RB004590,"Rural Bank",INSTALLMENT,"Benefit Loan",Active,"36,000",0,2,"18,000","18,000"
"January 2024",RB004660,"Rural Bank",INSTALLMENT,"Business Loan",Active,"380,000",0,4,"95,000","80,000"
"January 2024",RB004670,"Rural Bank",INSTALLMENT,"Business Loan",Active,"20,085,000",0,3,"6,695,000","70,000"
"January 2024",RB004710,"Rural Bank",INSTALLMENT,"Business Loan",Active,"900,000",0,1,"900,000","900,000"
"January 2024",RB004860,"Rural Bank",INSTALLMENT,"Unsecured loan",Active,"219,000",0,1,"219,000","219,000"
"January 2024",RB004920,"Rural Bank",INSTALLMENT,"Personal Loan",Active,"22,620,000",0,38,"595,263","77,500"
"January 2024",RB005000,"Rural Bank",INSTALLMENT,"Time Loan",Active,"770,000",0,1,"770,000","770,000"
"January 2024",RB005010,"Rural Bank",INSTALLMENT,"Benefit Loan",Active,"31,500",0,2,"15,750","15,750"
"January 2024",RB005030,"Rural Bank",INSTALLMENT,"Unsecured loan",Active,"3,054,000",0,25,"122,160","15,000"
"January 2024",RB005060,"Rural Bank",INSTALLMENT,"Loan Line",Active,"152,000",0,4,"38,000","45,000"
"January 2024",RB005330,"Rural Bank",INSTALLMENT,"Salary loan",Active,"182,000",0,3,"60,667","60,000"
"January 2024",RB005630,"Rural Bank",INSTALLMENT,"Unsecured loan",Active,"12,677,000",0,36,"352,139","275,000"
"January 2024",RB005920,"Rural Bank",INSTALLMENT,"Unsecured loan",Active,"2,147,483,647",0,"511,073","12,848","10,000"
"January 2024",RB006140,"Rural Bank",INSTALLMENT,"Time Loan",Active,"18,661,000",0,"1,008","18,513","5,000"
"January 2024",RB006150,"Rural Bank",INSTALLMENT,"Business Loan",Active,"4,695,000",0,3,"1,565,000","2,000,000"
"January 2024",RB006310,"Rural Bank",INSTALLMENT,"Vehicle leasing",Active,"463,000",0,3,"154,333","86,000"
"January 2024",RB006330,"Rural Bank",INSTALLMENT,"Term Loan",Active,"10,555,000",0,40,"263,875","50,000"
"January 2024",RB006580,"Rural Bank",INSTALLMENT,"Business Loan",Active,"8,400,000",0,6,"1,400,000","1,500,000"
"January 2024",RB008970,"Rural Bank",INSTALLMENT,"Term Loan",Active,"150,630,000",0,82,"1,836,951","600,000"
"January 2024",RB010100,"Rural Bank",NON-INSTALLMENT,"Credit Line",Active,"60,568,000",0,166,"364,867","195,000"
"January 2024",RB011170,"Rural Bank",INSTALLMENT,"Unsecured loan",Active,"14,392,849",0,193,"74,574","75,366"
"January 2024",RB012000,"Rural Bank",INSTALLMENT,"Term Loan",Active,"138,143,000",0,301,"458,947","150,000"
"January 2024",RB014150,"Rural Bank",INSTALLMENT,"Business Loan",Active,"1,500,000",0,1,"1,500,000","1,500,000"
"January 2024",RB014360,"Rural Bank",INSTALLMENT,"Business Loan",Active,"200,000",0,1,"200,000","200,000"
"January 2024",RB017940,"Rural Bank",INSTALLMENT,"Salary loan",Active,"180,000",0,4,"45,000","50,000"
"January 2024",TB000081,"Thrift Bank",INSTALLMENT,"Mortgage/Real Estate",Active,"56,492,844",0,15,"3,766,190","2,747,594"
"January 2024",TB000101,"Thrift Bank",NON-INSTALLMENT,"Credit Line",Requested,0,"2,147,483,647",339,0,0
"January 2024",TB000221,"Thrift Bank",INSTALLMENT,"Salary loan",Active,"292,000",0,21,"13,905","10,000"
"January 2024",TB000281,"Thrift Bank",INSTALLMENT,"Salary loan",Active,"185,000",0,4,"46,250","40,000"
"January 2024",TB000351,"Thrift Bank",INSTALLMENT,"Time Loan",Active,"21,100",0,1,"21,100","21,100"
"January 2024",TB000360,"Thrift Bank",INSTALLMENT,"Business Loan",Active,"212,090,000",0,89,"2,383,034","1,500,000"
"January 2024",TB000370,"Thrift Bank",NON-INSTALLMENT,"Demand Loan Case to Case",Active,"103,407,131",0,8,"12,925,891","12,710,000"
"January 2024",TB000410,"Thrift Bank",NON-INSTALLMENT,L/C,Requested,0,"105,000",2,0,0
"January 2024",TB000510,"Thrift Bank",NON-INSTALLMENT,"Credit Line",Requested,0,"29,000,000",11,0,0
"January 2024",TB000520,"Thrift Bank",INSTALLMENT,"Business Loan",Active,"13,260,000",0,9,"1,473,333","800,000"
"January 2024",TB000540,"Thrift Bank",INSTALLMENT,"Vehicle Loan",Active,"7,488,500",0,5,"1,497,700","968,000"
"January 2024",TB000560,"Thrift Bank",INSTALLMENT,"Provident Loan",Active,"250,000",0,1,"250,000","250,000"
"January 2024",TB000600,"Thrift Bank",INSTALLMENT,"Unsecured loan",Active,"40,462,919",0,355,"113,980","79,800"
"January 2024",TB000680,"Thrift Bank",INSTALLMENT,"Business Loan",Active,"124,000,000",0,12,"10,333,333","2,500,000"
"January 2024",TB000690,"Thrift Bank",INSTALLMENT,"Personal Loan",Active,"1,990,000",0,5,"398,000","150,000"
"January 2024",TB000700,"Thrift Bank",INSTALLMENT,"Term Loan",Active,"1,310,000",0,10,"131,000","80,000"
"January 2024",TB000720,"Thrift Bank",NON-INSTALLMENT,"Demand Loan Case to Case",Active,"525,000",0,1,"525,000","525,000"
"January 2024",TB001040,"Thrift Bank",INSTALLMENT,"Salary loan",Active,"140,000",0,2,"70,000","70,000"
"January 2024",TB002530,"Thrift Bank",INSTALLMENT,"Business Loan",Active,"185,681,463",0,25,"7,427,259","4,000,000"
"January 2024",TB002630,"Thrift Bank",INSTALLMENT,"Benefit Loan",Active,"1,862,500",0,20,"93,125","60,250"
"January 2024",TB002650,"Thrift Bank",INSTALLMENT,"Business Loan",Active,"7,472,400",0,8,"934,050","902,400"
"January 2024",TB002810,"Thrift Bank",INSTALLMENT,"Salary loan",Active,"1,162,000",0,7,"166,000","100,000"
"January 2024",TB004120,"Thrift Bank",NON-INSTALLMENT,"Credit Line",Active,"108,870,000",0,14,"7,776,429","5,000,000"
"January 2024",TB004470,"Thrift Bank",INSTALLMENT,"Personal Loan",Active,"67,326,214",0,167,"403,151","150,000"
"January 2024",TB005190,"Thrift Bank",INSTALLMENT,"Time Loan",Active,"4,803,000",0,13,"369,462","245,000"
"January 2024",TB007390,"Thrift Bank",INSTALLMENT,"Home equity loan",Requested,0,0,5,0,0
"January 2024",TB017800,"Thrift Bank",INSTALLMENT,"Benefit Loan",Active,"135,000",0,2,"67,500","67,500"
"January 2024",UB000020,"Universal/Commercial Bank",NON-INSTALLMENT,"Demand Loan Case to Case",Active,"1,550,000,000",0,1,"1,550,000,000","1,550,000,000"
"January 2024",UB000030,"Universal/Commercial Bank",NON-INSTALLMENT,L/C,Active,"2,147,483,647",0,88,"327,629,091","200,000,000"
"January 2024",UB000040,"Universal/Commercial Bank",NON-INSTALLMENT,"Omnibus Line",Active,"2,147,483,647",0,11,"402,272,727","400,000,000"
"January 2024",UB000060,"Universal/Commercial Bank",INSTALLMENT,"Syndicated Loan",Active,"2,147,483,647",0,2,"1,179,880,858","1,179,880,858"
"January 2024",UB000070,"Universal/Commercial Bank","CREDIT CARD","Credit Card",Active,"25,085,100",0,331,"75,786","50,000"
"January 2024",UB000080,"Universal/Commercial Bank","CREDIT CARD","Credit Card - Shared Limit",Active,"2,147,483,647",0,"201,140","686,227","180,000"
"January 2024",UB000090,"Universal/Commercial Bank","CREDIT CARD","Credit Card - MultiCurrency",Active,"147,180,000",0,110,"1,338,000","645,000"
"January 2024",UB000091,"Universal/Commercial Bank",NON-INSTALLMENT,"Credit Line",Active,"472,910,700",0,5,"94,582,140","96,455,350"
"January 2024",UB000100,"Universal/Commercial Bank",NON-INSTALLMENT,L/C,Active,"2,147,483,647",0,667,"137,101,307",0
"January 2024",UB000120,"Universal/Commercial Bank",INSTALLMENT,"Benefit Loan",Active,"186,500",0,3,"62,167","49,000"
"January 2024",UB000190,"Universal/Commercial Bank",INSTALLMENT,"Short Term Loan",Active,"2,147,483,647",0,"4,524","202,572,521","6,972,045"
"January 2024",UB000200,"Universal/Commercial Bank",NON-INSTALLMENT,"Credit Line",Active,"2,147,483,647",0,232,"18,313,161","12,000,000"
"January 2024",UB000230,"Universal/Commercial Bank",NON-INSTALLMENT,"Omnibus Line",Active,"2,147,483,647",0,13,"663,976,923","337,650,000"
"January 2024",UB000240,"Universal/Commercial Bank",NON-INSTALLMENT,"Omnibus Line",Active,"2,147,483,647",0,817,"10,036,984","3,700,000"
"January 2024",UB000250,"Universal/Commercial Bank",INSTALLMENT,"Benefit Loan",Requested,0,0,1,0,0
"January 2024",UB000260,"Universal/Commercial Bank",NON-INSTALLMENT,"Credit Line",Active,"2,147,483,647",0,78,"61,672,835","13,000,000"
"January 2024",UB000280,"Universal/Commercial Bank",INSTALLMENT,"Salary loan",Active,"1,090,000",0,6,"181,667","122,500"
"January 2024",UB000300,"Universal/Commercial Bank",NON-INSTALLMENT,"Credit Line",Active,"2,147,483,647",0,1,"550,000,000,000","550,000,000,000"
"January 2024",UB000310,"Universal/Commercial Bank",NON-INSTALLMENT,"Omnibus Line",Active,"1,688,250,000",0,1,"1,688,250,000","1,688,250,000"
"January 2024",UB000320,"Universal/Commercial Bank",NON-INSTALLMENT,"Omnibus Line",Active,"2,147,483,647",0,20,"911,674,467","450,000,000"
"January 2024",UB000330,"Universal/Commercial Bank","CREDIT CARD","Credit Card",Active,"1,029,500",0,5,"205,900","143,000"
"January 2024",UB000340,"Universal/Commercial Bank","CREDIT CARD","Credit Card",Requested,0,"500,000",1,0,0
"January 2024",UB001050,"Universal/Commercial Bank",INSTALLMENT,"Term Loan",Requested,0,"24,940,000",3,0,0
"January 2024",UB002950,"Universal/Commercial Bank",NON-INSTALLMENT,"Omnibus Line",Active,"2,147,483,647",0,26,"752,068,538","500,000,000"
"January 2024",UB003260,"Universal/Commercial Bank",INSTALLMENT,"Trust Loan",Active,"468,235",0,8,"58,529","44,051"
"January 2024",UB013580,"Universal/Commercial Bank",INSTALLMENT,"Term Loan",Active,"200,000,000",0,1,"200,000,000","200,000,000"
"January 2024",UB014060,"Universal/Commercial Bank",INSTALLMENT,"Term Loan",Active,"750,000,000",0,3,"250,000,000","275,000,000"
"January 2024",UB016620,"Universal/Commercial Bank",NON-INSTALLMENT,"Credit Line",Active,"473,864,327",0,"127,773","3,709","2,000"
